profile_id,counter_id,direction,display_name,file,lat,lon,data_points
Z008_auswärts,Z008,auswärts,Z008 - Limmattalstrasse (Frankentalerstrasse) (auswärts),data/prepared/profiles/Z008_auswärts.csv,47.40524239654595,8.48048368883257,1440
Z008_einwärts,Z008,einwärts,Z008 - Limmattalstrasse (Frankentalerstrasse) (einwärts),data/prepared/profiles/Z008_einwärts.csv,47.40506052654081,8.47907477755583,1440
Z009_auswärts,Z009,auswärts,Z009 - Regensdorferstrasse (Frankentalerstrasse) (auswärts),data/prepared/profiles/Z009_auswärts.csv,47.415956085479074,8.483375732622852,1440
Z009_einwärts,Z009,einwärts,Z009 - Regensdorferstrasse (Frankentalerstrasse) (einwärts),data/prepared/profiles/Z009_einwärts.csv,47.41595193323872,8.483307668255932,1440
Z010_auswärts,Z010,auswärts,Z010 - Wehntalerstrasse (Zehntenhausplatz) (auswärts),data/prepared/profiles/Z010_auswärts.csv,47.41984233052451,8.504437070667969,1440
Z010_einwärts,Z010,einwärts,Z010 - Wehntalerstrasse (Zehntenhausplatz) (einwärts),data/prepared/profiles/Z010_einwärts.csv,47.41979044269868,8.504386863506095,1211
Z011_auswärts,Z011,auswärts,Z011 - Glattalstrasse (Kolbenackerstrasse) (auswärts),data/prepared/profiles/Z011_auswärts.csv,47.426307381670306,8.547140588576962,1260
Z011_einwärts,Z011,einwärts,Z011 - Glattalstrasse (Kolbenackerstrasse) (einwärts),data/prepared/profiles/Z011_einwärts.csv,47.426983144525906,8.546468184025155,1259
Z012_auswärts,Z012,auswärts,Z012 - Schaffhauserstrasse (Glatttalstrasse) (auswärts),data/prepared/profiles/Z012_auswärts.csv,47.42355706074551,8.55181292130483,1440
Z012_einwärts,Z012,einwärts,Z012 - Schaffhauserstrasse (Glatttalstrasse) (einwärts),data/prepared/profiles/Z012_einwärts.csv,47.42357992272814,8.551755346312008,1440
Z013_auswärts,Z013,auswärts,Z013 - Thurgauerstrasse (Schärenmoosstrasse) (auswärts),data/prepared/profiles/Z013_auswärts.csv,47.419625873998214,8.555878441251167,1440
Z013_einwärts,Z013,einwärts,Z013 - Thurgauerstrasse (Schärenmoosstrasse) (einwärts),data/prepared/profiles/Z013_einwärts.csv,47.41995709179105,8.555932173778457,1440
Z014_auswärts,Z014,auswärts,Z014 - Weststrasse (Ueberlandstrasse) (auswärts),data/prepared/profiles/Z014_auswärts.csv,47.40910873433026,8.579938633614873,1440
Z014_einwärts,Z014,einwärts,Z014 - Weststrasse (Ueberlandstrasse) (einwärts),data/prepared/profiles/Z014_einwärts.csv,47.40909679719929,8.579817532818955,1440
Z015_auswärts,Z015,auswärts,Z015 - Neue Winterthurerstrasse (Ueberlandstrasse) (auswärts),data/prepared/profiles/Z015_auswärts.csv,47.406415622971934,8.59156376264785,960
Z015_einwärts,Z015,einwärts,Z015 - Neue Winterthurerstrasse (Ueberlandstrasse) (einwärts),data/prepared/profiles/Z015_einwärts.csv,47.40644939253651,8.591424706920156,960
Z016_auswärts,Z016,auswärts,Z016 - Ueberlandstrasse (Neue Winterthurerstrasse) (auswärts),data/prepared/profiles/Z016_auswärts.csv,47.40563943945429,8.591337617276631,1440
Z016_einwärts,Z016,einwärts,Z016 - Ueberlandstrasse (Neue Winterthurerstrasse) (einwärts),data/prepared/profiles/Z016_einwärts.csv,47.405735224227534,8.591402096335328,1440
Z017_auswärts,Z017,auswärts,Z017 - Dübendorfstrasse (Altwiesenstrasse) (auswärts),data/prepared/profiles/Z017_auswärts.csv,47.39812866392449,8.592176513030354,1440
Z017_einwärts,Z017,einwärts,Z017 - Dübendorfstrasse (Altwiesenstrasse) (einwärts),data/prepared/profiles/Z017_einwärts.csv,47.398164031068426,8.592174894204303,1440
Z018_auswärts,Z018,auswärts,Z018 - Tobelhof-/Dreiwiesenstrasse (auswärts),data/prepared/profiles/Z018_auswärts.csv,47.37852611162638,8.574966121552066,1440
Z018_einwärts,Z018,einwärts,Z018 - Tobelhof-/Dreiwiesenstrasse (einwärts),data/prepared/profiles/Z018_einwärts.csv,47.378575818313706,8.575445251676445,1440
Z019_auswärts,Z019,auswärts,Z019 - Witikonerstrasse (Katzenschwanzstrasse) (auswärts),data/prepared/profiles/Z019_auswärts.csv,47.36083711637546,8.598650982179922,1440
Z019_einwärts,Z019,einwärts,Z019 - Witikonerstrasse (Katzenschwanzstrasse) (einwärts),data/prepared/profiles/Z019_einwärts.csv,47.36088561169392,8.598623044824578,1440
Z020_auswärts,Z020,auswärts,Z020 - Forchstrasse (Witellikerstrasse) (auswärts),data/prepared/profiles/Z020_auswärts.csv,47.353912584747505,8.575559426804348,1440
Z020_einwärts,Z020,einwärts,Z020 - Forchstrasse (Witellikerstrasse) (einwärts),data/prepared/profiles/Z020_einwärts.csv,47.35338137516122,8.576394453999152,1440
Z021_auswärts,Z021,auswärts,Z021 - Bellerivestrasse (Bahnhof Tiefenbrunnen) (auswärts),data/prepared/profiles/Z021_auswärts.csv,47.34899725993967,8.561824896918994,1440
Z021_einwärts,Z021,einwärts,Z021 - Bellerivestrasse (Bahnhof Tiefenbrunnen) (einwärts),data/prepared/profiles/Z021_einwärts.csv,47.34862625336168,8.56230997159453,1440
Z022_auswärts,Z022,auswärts,Z022 - Allmendstrasse (Brunau) (auswärts),data/prepared/profiles/Z022_auswärts.csv,47.34718931215961,8.519877593903187,1440
Z022_einwärts,Z022,einwärts,Z022 - Allmendstrasse (Brunau) (einwärts),data/prepared/profiles/Z022_einwärts.csv,47.34687576025359,8.520489970168455,1440
Z024_auswärts,Z024,auswärts,Z024 - Autobahn A1 (Auschluss Schwamendingen) (auswärts),data/prepared/profiles/Z024_auswärts.csv,47.41018255900776,8.569938996556107,600
Z024_einwärts,Z024,einwärts,Z024 - Autobahn A1 (Auschluss Schwamendingen) (einwärts),data/prepared/profiles/Z024_einwärts.csv,47.410265273238686,8.56981447309751,600
Z025_Altstetten,Z025,Altstetten,Z025 - Europabrücke (Winzerstrasse) (Altstetten),data/prepared/profiles/Z025_Altstetten.csv,47.3995435658477,8.495194593835503,1440
Z025_Höngg,Z025,Höngg,Z025 - Europabrücke (Winzerstrasse) (Höngg),data/prepared/profiles/Z025_Höngg.csv,47.399283424906784,8.495214870982633,1440
Z026_Bucheggplatz,Z026,Bucheggplatz,Z026 - Rosengartenstrasse (Röschibachstrasse) (Bucheggplatz),data/prepared/profiles/Z026_Bucheggplatz.csv,47.39219831344234,8.52359923213398,1440
Z026_Hardplatz,Z026,Hardplatz,Z026 - Rosengartenstrasse (Hardplatz),data/prepared/profiles/Z026_Hardplatz.csv,47.392213717538716,8.523951232795994,1440
Z027_Escher Wyss Platz,Z027,Escher Wyss Platz,Z027 - Wipkingerbrücke (Escher Wyss Platz),data/prepared/profiles/Z027_Escher Wyss Platz.csv,47.39198390959066,8.52356638726177,1440
Z027_Wipkingerplatz,Z027,Wipkingerplatz,Z027 - Wipkingerbrücke (Wipkingerplatz),data/prepared/profiles/Z027_Wipkingerplatz.csv,47.39257525016697,8.524226701925894,1440
Z028_Limmatplatz,Z028,Limmatplatz,Z028 - Kornhausbrücke (Limmatplatz),data/prepared/profiles/Z028_Limmatplatz.csv,47.38684259747994,8.534640667628336,1440
Z028_Nord,Z028,Nord,Z028 - Kornhausbrücke (Nord),data/prepared/profiles/Z028_Nord.csv,47.386869486307575,8.534802543670777,1440
Z029_Bahnhof,Z029,Bahnhof,Z029 - Walchebrücke (Bahnhof),data/prepared/profiles/Z029_Bahnhof.csv,47.378635538237226,8.541644767122648,960
Z029_Walcheplatz,Z029,Walcheplatz,Z029 - Walchebrücke (Walcheplatz),data/prepared/profiles/Z029_Walcheplatz.csv,47.37862239482028,8.54235219446902,840
Z030_Bahnhofquai,Z030,Bahnhofquai,Z030 - Rudolf Brun-Brücke (Bahnhofquai),data/prepared/profiles/Z030_Bahnhofquai.csv,47.37439504566229,8.542737391846446,1440
Z030_Mühlegasse,Z030,Mühlegasse,Z030 - Rudolf Brun-Brücke (Mühlegasse),data/prepared/profiles/Z030_Mühlegasse.csv,47.374377754318886,8.5419299445841,1440
Z031_Bellevue,Z031,Bellevue,Z031 - Quaibrücke (Bellevue),data/prepared/profiles/Z031_Bellevue.csv,47.366672325702964,8.542249889656315,1440
Z031_Bürkliplatz,Z031,Bürkliplatz,Z031 - Quaibrücke (Bürkliplatz),data/prepared/profiles/Z031_Bürkliplatz.csv,47.36687017183801,8.542753661453927,1440
Z032_Oerlikon,Z032,Oerlikon,Z032 - Binzmühlestrasse (Thurgauerstrasse) (Oerlikon),data/prepared/profiles/Z032_Oerlikon.csv,47.414256870461294,8.550536931540314,1440
Z032_Schwamendingen,Z032,Schwamendingen,Z032 - Binzmühlestrasse (Thurgauerstrasse) (Schwamendingen),data/prepared/profiles/Z032_Schwamendingen.csv,47.4141109345379,8.550550051996687,1440
Z033_auswärts,Z033,auswärts,Z033 - Milchbucktunnel (Südportal) (auswärts),data/prepared/profiles/Z033_auswärts.csv,47.38564492330156,8.537517002329835,1440
Z033_einwärts,Z033,einwärts,Z033 - Milchbucktunnel (Südportal) (einwärts),data/prepared/profiles/Z033_einwärts.csv,47.38582320786505,8.537242540891095,1440
Z034_Affoltern,Z034,Affoltern,Z034 - Emil Klöti-Strasse (Gsteigstrasse) (Affoltern),data/prepared/profiles/Z034_Affoltern.csv,47.40560050660545,8.504679198728137,1276
Z034_Bucheggplatz,Z034,Bucheggplatz,Z034 - Emil Klöti-Strasse (Gsteigstrasse) (Bucheggplatz),data/prepared/profiles/Z034_Bucheggplatz.csv,47.40568042500895,8.504469733137643,1440
Z035_Birmensdorferstrasse,Z035,Birmensdorferstrasse,Z035 - Gutstrasse (Burstwiesenstrasse) (Birmensdorferstrasse),data/prepared/profiles/Z035_Birmensdorferstrasse.csv,47.37246187362527,8.505155076379308,1440
Z035_Hubertus,Z035,Hubertus,Z035 - Gutstrasse (Burstwiesenstrasse) (Hubertus),data/prepared/profiles/Z035_Hubertus.csv,47.372592963384974,8.505073749403644,1440
Z036_Albisgütli,Z036,Albisgütli,Z036 - Schweighofstrasse (Hägelerweg) (Albisgütli),data/prepared/profiles/Z036_Albisgütli.csv,47.36788386873381,8.50151963882265,1440
Z036_Birmensdorferstrasse,Z036,Birmensdorferstrasse,Z036 - Schweighofstrasse (Hägelerweg) (Birmensdorferstrasse),data/prepared/profiles/Z036_Birmensdorferstrasse.csv,47.36797428191999,8.501528061528308,1440
Z037_Klusplatz,Z037,Klusplatz,Z037 - Bergstrasse (Schneckenmannstrasse) (Klusplatz),data/prepared/profiles/Z037_Klusplatz.csv,47.37515910301261,8.560474245027706,1440
Z037_Vorderberg,Z037,Vorderberg,Z037 - Bergstrasse (Schneckenmannstrasse) (Vorderberg),data/prepared/profiles/Z037_Vorderberg.csv,47.37525089552865,8.56046068380948,1440
Z038_Bucheggplatz,Z038,Bucheggplatz,Z038 - Rosengartenstrasse (Nordstrasse) (Bucheggplatz),data/prepared/profiles/Z038_Bucheggplatz.csv,47.39489304028647,8.525735057432787,1440
Z038_Hardbrücke,Z038,Hardbrücke,Z038 - Rosengartenstrasse (Nordstrasse) (Hardbrücke),data/prepared/profiles/Z038_Hardbrücke.csv,47.39491779381528,8.52565674347073,1440
Z039_Albisriederplatz und Hohlstrasse,Z039,Albisriederplatz und Hohlstrasse,Z039 - Hardbrücke (SBB PJZ) (Albisriederplatz und Hohlstrasse),data/prepared/profiles/Z039_Albisriederplatz und Hohlstrasse.csv,47.38318543249688,8.515117080357289,1440
Z040_Birmensdorferstrasse,Z040,Birmensdorferstrasse,Z040 - Seebahnstrasse (Kalkbreitestrasse) (Birmensdorferstrasse),data/prepared/profiles/Z040_Birmensdorferstrasse.csv,47.37341173409184,8.51990261622895,1440
Z040_Hohlstrasse,Z040,Hohlstrasse,Z040 - Seebahnstrasse (Kalkbreitestrasse) (Hohlstrasse),data/prepared/profiles/Z040_Hohlstrasse.csv,47.37382649394906,8.519518680146435,679
Z041_Löwenplatz,Z041,Löwenplatz,Z041 - Gessnerallee (Usteribrücke) (Löwenplatz),data/prepared/profiles/Z041_Löwenplatz.csv,47.37588606955875,8.536187968687782,1440
